Customer ID,Recency,Frequency,Monetary,KM_AE
16012.0,37,2,1563.3,0
16013.0,7,39,20009.84,0
16014.0,44,2,453.45,0
16016.0,2,4,980.91,0
16017.0,53,4,1333.7,0
16018.0,32,2,289.23,0
16019.0,17,18,13542.92,0
16021.0,31,2,487.03,0
16024.0,47,2,232.96,0
16027.0,93,9,1113.74,0
16028.0,231,1,82.2,2
16029.0,8,47,41184.3,0
16032.0,92,6,1965.72,0
16033.0,5,8,1985.6299999999999,0
16034.0,30,3,473.62,0
16035.0,196,1,217.73,2
16036.0,60,2,1797.92,0
16037.0,180,2,654.32,2
16039.0,59,2,456.4,0
16040.0,66,4,1103.35,0
16042.0,15,3,1067.85,0
16043.0,15,4,1082.6000000000001,0
16044.0,71,1,340.84000000000003,0
16045.0,52,4,2094.23,0
16046.0,198,1,235.78,2
16047.0,318,1,107.14,2
16048.0,9,4,818.7900000000001,0
16049.0,11,3,777.34,0
16050.0,19,2,162.8,0
16051.0,317,1,188.44,2
16053.0,49,4,2122.89,0
16054.0,54,3,1327.98,0
16057.0,155,3,1591.73,2
16058.0,42,1,62.7,0
16059.0,3,7,1718.66,0
16060.0,36,3,541.95,0
16061.0,67,1,89.65,0
16062.0,15,4,1709.83,0
16064.0,361,1,109.31,2
16065.0,1,8,1992.13,0
16067.0,198,3,3269.11,2
16068.0,229,1,115.73,2
16069.0,53,1,457.7,0
16071.0,163,3,750.5600000000001,2
16072.0,64,3,3595.77,0
16074.0,26,1,252.5,0
16075.0,138,2,736.9300000000001,2
16077.0,261,1,2300.4,2
16078.0,305,1,283.79,2
16080.0,21,2,385.40000000000003,0
16081.0,2,4,1637.14,0
16082.0,306,1,106.75,2
16083.0,18,2,1033.8,0
16085.0,16,7,1359.52,0
16086.0,3,6,1743.6,0
16087.0,25,5,1739.92,0
16088.0,211,2,1437.43,2
16089.0,22,2,263.49,0
16090.0,260,1,180.56,2
16092.0,140,3,770.08,0
16094.0,11,7,2617.33,0
16095.0,92,1,447.05,0
16096.0,52,3,1264.3500000000001,0
16098.0,9,8,2435.67,0
16099.0,53,4,841.3,0
16100.0,98,1,582.64,0
16101.0,70,3,1938.46,0
16103.0,25,16,4762.07,0
16104.0,54,8,2476.25,0
16105.0,74,4,2049.23,0
16108.0,70,3,1393.42,0
16109.0,334,1,327.6,2
16110.0,158,1,460.64,2
16111.0,64,1,549.33,0
16115.0,33,4,892.92,0
16117.0,38,2,422.19,0
16118.0,288,1,4376.25,2
16119.0,30,6,1297.45,0
16120.0,58,2,1658.3700000000001,0
16121.0,26,3,595.38,0
16122.0,2,3,316.92,0
16124.0,54,3,1523.49,0
16125.0,3,14,4292.35,0
16126.0,15,11,8356.83,0
16127.0,362,1,145.06,2
16128.0,16,6,1920.83,0
16129.0,43,3,1396.05,0
16130.0,58,4,987.48,0
16131.0,11,6,6450.88,0
16132.0,180,2,664.1999999999999,2
16133.0,12,23,8403.22,0
16134.0,59,3,1527.25,0
16135.0,219,1,301.9,2
16136.0,299,1,237.42,2
16137.0,316,1,422.7,2
16138.0,14,3,910.35,0
16139.0,358,2,475.74,2
16140.0,7,2,832.4200000000001,0
16141.0,53,1,335.54,0
16143.0,5,7,2485.89,0
16145.0,24,8,3005.9500000000003,0
16146.0,84,1,212.25,0
16147.0,36,4,2023.91,0
16148.0,72,1,310.3,0
16149.0,65,1,141.70000000000002,0
16150.0,8,6,2342.57,0
16153.0,56,6,3309.2599999999998,0
16155.0,17,5,796.9,0
16156.0,18,11,3096.14,0
16158.0,158,9,628.32,0
16159.0,106,3,884.59,0
16161.0,4,25,7210.59,0
16163.0,1,5,1992.98,0
16165.0,141,1,79.9,2
16166.0,64,2,435.83,0
16167.0,50,5,1386.1200000000001,0
16168.0,5,40,6848.87,0
16170.0,31,14,4983.95,0
16172.0,109,3,744.34,0
16174.0,127,4,1237.2,0
16175.0,107,3,798.85,0
16176.0,57,4,2052.69,0
16177.0,72,7,1915.36,0
16178.0,37,1,414.7,0
16180.0,114,5,5995.69,0
16182.0,74,5,3354.0,0
16183.0,30,3,739.1,0
16185.0,200,1,115.31,2
16186.0,8,15,5019.17,0
16188.0,44,1,105.80000000000001,0
16190.0,30,7,2508.4700000000003,0
16191.0,11,11,10497.300000000001,0
16192.0,371,1,351.3,2
16193.0,46,1,315.98,0
16194.0,11,1,308.59999999999997,0
16195.0,359,1,323.25,2
16196.0,124,1,93.3,0
16197.0,105,9,2016.71,0
16198.0,73,1,629.36,0
16199.0,28,7,942.75,0
16200.0,18,10,4539.23,0
16201.0,51,1,248.65,0
16202.0,53,8,2136.72,0
16203.0,8,3,521.64,0
16204.0,16,2,534.53,0
16205.0,32,3,1062.48,0
16206.0,23,9,2052.81,0
16208.0,30,8,2776.19,0
16209.0,18,4,1884.16,0
16210.0,4,19,17403.21,0
16211.0,57,2,543.5699999999999,0
16212.0,254,2,603.37,2
16214.0,71,1,975.5,0
16218.0,9,7,1355.29,0
16219.0,136,1,40.8,2
16221.0,3,7,1325.8,0
16222.0,357,1,498.5,2
16223.0,10,2,1087.05,0
16224.0,23,1,321.24,0
16225.0,38,10,1762.99,0
16226.0,14,2,417.05,0
16227.0,130,2,713.0,0
16228.0,21,3,885.71,0
16229.0,17,4,1857.26,0
16231.0,15,4,1074.47,0
16232.0,56,3,1722.09,0
16233.0,2,7,1429.03,0
16234.0,112,3,333.18,0
16235.0,11,4,1186.4,0
16237.0,73,1,136.65,0
16238.0,58,1,63.66,0
16239.0,18,4,1078.0,0
16241.0,5,4,1680.2,0
16242.0,17,7,3824.79,0
16244.0,8,1,1056.63,0
16246.0,95,2,821.35,0
16250.0,9,2,401.94,0
16251.0,148,1,128.31,2
16252.0,18,1,295.09000000000003,0
16253.0,56,5,3588.34,0
16254.0,14,3,967.44,0
16255.0,1,8,2284.34,0
16256.0,129,2,876.9399999999999,0
16258.0,23,10,6739.01,0
16259.0,46,3,340.94,0
16261.0,22,2,312.62,0
16262.0,14,1,755.15,0
16263.0,59,1,348.16,0
16264.0,74,2,823.53,0
16265.0,22,3,1488.17,0
16266.0,59,7,896.06,0
16267.0,227,1,186.66,2
16269.0,73,1,717.57,0
16271.0,93,5,1993.18,0
16273.0,284,2,318.34000000000003,2
16274.0,9,1,351.75,0
16275.0,110,2,1591.24,0
16276.0,115,2,1818.79,0
16277.0,369,1,188.69,2
16278.0,116,2,551.46,0
16279.0,21,6,4195.5,0
16280.0,361,1,238.05,2
16281.0,59,2,1361.96,0
16282.0,123,2,1139.28,0
16283.0,54,3,2779.51,0
16284.0,29,1,205.8,0
16285.0,282,1,176.9,2
16286.0,113,2,328.95,0
16287.0,12,4,864.48,0
16288.0,106,1,129.85,0
16289.0,98,1,136.31,0
16290.0,100,4,1957.7,0
16291.0,318,1,117.72,2
16292.0,16,4,951.51,0
16293.0,3,6,2408.96,0
16294.0,112,1,126.05000000000001,0
16296.0,262,4,1313.67,2
16298.0,33,4,487.5,0
16299.0,113,1,193.65,0
16300.0,66,3,1367.32,0
16301.0,372,1,107.33,2
16303.0,28,4,2567.64,0
16304.0,330,1,381.66,2
16306.0,3,2,560.55,0
16307.0,65,3,1194.92,0
16308.0,42,3,2560.0,0
16310.0,50,2,460.08,0
16312.0,68,1,171.15,0
16314.0,25,3,1491.4,0
16315.0,172,1,176.34,2
16316.0,16,5,2806.0,0
16317.0,186,2,850.86,2
16320.0,89,4,4590.53,0
16321.0,262,2,230.9,2
16323.0,213,1,146.16,2
16325.0,60,9,3003.26,0
16326.0,19,10,1682.03,0
16327.0,5,11,6874.97,0
16328.0,199,1,310.83,2
16329.0,63,4,1664.92,0
16330.0,60,4,373.46999999999997,0
16331.0,68,6,2037.7,0
16332.0,67,4,417.21000000000004,0
16334.0,128,1,263.73,0
16335.0,187,7,2753.52,2
16336.0,56,4,3517.69,0
16340.0,75,2,961.93,0
16341.0,73,3,1878.92,0
16343.0,43,1,285.54,0
16344.0,145,3,741.3199999999999,2
16345.0,119,1,613.33,0
16346.0,21,1,224.51,0
16347.0,24,9,2595.51,0
16348.0,66,1,328.77,0
16350.0,10,5,1137.42,0
16351.0,47,12,3176.13,0
16353.0,5,16,3323.75,0
16354.0,15,3,723.66,0
16355.0,11,1,416.35,0
16356.0,12,3,204.10000000000002,0
16357.0,17,1,209.49,0
16358.0,30,1,892.1500000000001,0
16359.0,12,7,946.83,0
16362.0,73,1,212.17,0
16365.0,3,7,1766.78,0
16366.0,218,3,1220.83,2
16367.0,19,1,549.8100000000001,0
16368.0,71,1,141.53,0
16369.0,72,4,1111.15,0
16371.0,84,1,157.2,0
16372.0,45,3,934.58,0
16373.0,18,2,309.49,0
16374.0,38,3,1256.67,0
16375.0,106,2,104.0,0
16377.0,253,1,632.28,2
16381.0,31,2,247.85,0
16382.0,44,2,353.1,0
16383.0,32,5,2252.93,0
16384.0,65,2,774.4499999999999,0
16385.0,2,3,473.69,0
16386.0,23,1,765.59,0
16387.0,31,4,788.1,0
16388.0,289,1,186.05,2
16390.0,172,3,467.5,2
16391.0,36,4,1052.26,0
16392.0,49,2,538.81,0
16393.0,5,11,2441.61,0
16395.0,29,9,2036.35,0
16396.0,112,1,137.8,0
16397.0,264,1,123.13,2
16399.0,25,1,222.20000000000002,0
16400.0,31,8,2755.92,0
16401.0,15,11,2750.83,0
16402.0,5,1,205.65,0
16406.0,86,2,374.01,0
16407.0,25,4,681.97,0
16408.0,227,1,231.93,2
16409.0,16,7,3629.76,0
16410.0,370,1,130.32,2
16411.0,5,3,673.24,0
16412.0,29,4,457.2,0
16413.0,11,1,259.83,0
16414.0,67,3,424.96000000000004,0
16415.0,219,2,496.49,2
16416.0,26,6,1906.48,0
16417.0,128,1,35.7,0
16418.0,44,2,397.62,0
16419.0,213,2,504.99,2
16420.0,32,1,75.0,0
16421.0,12,3,526.27,0
16422.0,5,59,28904.670000000002,0
16424.0,18,1,309.5,0
16428.0,49,3,638.49,0
16430.0,17,6,817.09,0
16433.0,44,1,200.26,0
16434.0,82,5,1161.89,0
16435.0,148,3,1003.0699999999999,2
16436.0,304,3,319.14,2
16437.0,17,2,301.25,0
16439.0,358,1,310.70000000000005,2
16440.0,129,1,216.3,0
16441.0,53,3,637.93,0
16442.0,240,2,282.68,2
16443.0,156,1,162.24,2
16444.0,26,13,2971.21,0
16445.0,22,3,352.65,0
16447.0,226,2,471.19,2
16448.0,107,1,178.13,0
16450.0,220,2,1193.81,2
16451.0,197,2,746.1800000000001,2
16452.0,266,2,332.17,2
16453.0,166,2,251.71,2
16454.0,242,2,24.05,2
16455.0,7,6,2535.69,0
16456.0,9,9,4630.16,0
16458.0,11,12,2208.15,0
16459.0,365,1,71.78999999999999,2
16461.0,226,2,1402.91,2
16465.0,56,2,746.24,0
16466.0,19,8,2171.13,0
16467.0,144,7,2869.16,0
16468.0,106,2,712.62,0
16469.0,150,1,178.48000000000002,2
16470.0,32,7,1664.08,0
16471.0,29,3,966.03,0
16472.0,70,2,789.6,0
16473.0,10,1,154.72,0
16476.0,67,1,350.35,0
16477.0,7,5,1825.56,0
16481.0,318,1,453.38,2
16485.0,68,4,1923.54,0
16486.0,173,1,134.36,2
16487.0,213,2,209.4,2
16489.0,16,2,303.7,0
16490.0,72,1,205.41000000000003,0
16491.0,49,1,801.66,0
16492.0,176,1,385.56,2
16493.0,80,3,780.46,0
16496.0,67,3,731.25,0
16497.0,49,17,3729.59,0
16499.0,10,6,2212.89,0
16500.0,10,3,443.05,0
16501.0,19,1,1191.23,0
16502.0,256,2,258.55,2
16503.0,31,7,2182.41,0
16507.0,208,1,142.71,2
16508.0,266,1,240.95,2
16510.0,8,6,1777.5,0
16511.0,33,3,842.16,0
16515.0,15,5,1554.92,0
16518.0,57,2,475.05,0
16519.0,1,3,327.68,0
16520.0,1,4,1427.57,0
16521.0,51,3,1140.11,0
16522.0,71,2,433.36,0
16523.0,51,7,2497.86,0
16524.0,82,2,306.19,0
16525.0,2,23,11535.29,0
16526.0,220,1,426.85,2
16527.0,60,1,1004.88,0
16529.0,113,3,1531.55,0
16530.0,304,1,48.349999999999994,2
16531.0,17,4,1053.74,0
16532.0,67,2,2007.84,0
16534.0,278,1,635.9,2
16535.0,21,2,378.28999999999996,0
16537.0,277,1,23.35,2
16538.0,177,3,395.07,2
16539.0,9,7,2343.2,0
16540.0,50,1,205.75,0
16541.0,371,1,424.03,2
16542.0,37,1,137.7,0
16543.0,227,1,292.21,2
16544.0,155,4,376.70000000000005,2
16545.0,11,1,350.52,0
16546.0,8,4,4819.32,0
16547.0,182,1,104.25999999999999,2
16548.0,235,1,30.15,2
16549.0,33,24,8746.9,0
16550.0,4,14,7069.27,0
16551.0,59,4,1315.0,0
16552.0,9,1,95.29,0
16553.0,32,21,10864.19,0
16554.0,22,5,2004.6200000000001,0
16555.0,141,4,1629.79,0
16556.0,11,10,4698.79,0
16558.0,2,19,5535.02,0
16559.0,33,1,175.0,0
16560.0,33,6,2206.9700000000003,0
16562.0,112,1,223.85999999999999,0
16563.0,36,5,3334.82,0
16564.0,205,1,87.8,2
16565.0,42,3,599.35,0
16568.0,63,2,1020.9000000000001,0
16569.0,267,4,1331.03,2
16570.0,15,10,3695.91,0
16571.0,31,7,2827.05,0
16574.0,59,2,850.34,0
16576.0,56,2,540.87,0
16577.0,302,1,380.0,2
16578.0,262,1,156.6,2
16579.0,61,1,295.05,0
16583.0,9,2,297.95,0
16584.0,68,3,2220.09,0
16585.0,229,2,341.59,2
16586.0,80,2,998.83,0
16588.0,22,4,1361.28,0
16589.0,86,1,153.12,0
16590.0,36,2,605.9,0
16592.0,11,12,3694.23,0
16593.0,26,5,741.11,0
16595.0,12,4,1397.59,0
16596.0,2,3,329.48,0
16599.0,21,1,172.8,0
16600.0,10,7,1339.89,0
16601.0,26,2,434.3,0
16602.0,24,1,235.25,0
16604.0,198,2,432.45,2
16605.0,360,1,60.48,2
16606.0,40,2,357.66,0
16607.0,35,11,2359.16,0
16608.0,89,2,1286.6200000000001,0
16611.0,39,5,1655.64,0
16612.0,15,5,2057.77,0
16614.0,38,2,673.6,0
16615.0,262,1,291.5,2
16619.0,19,3,1712.1200000000001,0
16620.0,25,4,1579.97,0
16622.0,179,1,225.4,2
16623.0,37,3,885.79,0
16625.0,58,4,1320.95,0
16628.0,43,2,130.05,0
16630.0,43,1,106.80000000000001,0
16631.0,117,7,1892.52,0
16632.0,121,2,406.4,0
16634.0,8,5,1596.71,0
16635.0,42,1,473.0,0
16636.0,74,4,3802.04,0
16638.0,4,6,749.8100000000001,0
16639.0,45,1,490.47,0
16640.0,33,1,179.4,0
16641.0,337,1,323.40000000000003,2
16642.0,51,1,389.12,0
16643.0,58,1,435.6,0
16645.0,371,1,160.39,2
16646.0,85,1,678.8,0
16647.0,78,2,327.84,0
16648.0,91,2,382.14,0
16649.0,156,1,306.58000000000004,2
16650.0,56,6,1397.69,0
16651.0,222,1,136.2,2
16652.0,40,9,10776.42,0
16654.0,4,5,1110.2,0
16655.0,47,7,2633.74,0
16656.0,56,15,8207.37,0
16658.0,4,6,690.83,0
16660.0,58,3,611.9000000000001,0
16661.0,176,4,932.76,2
16662.0,30,1,151.05,0
16663.0,365,1,165.0,2
16664.0,205,1,109.2,2
16666.0,257,1,98.73,2
16668.0,23,7,555.7,0
16670.0,29,9,3934.25,0
16673.0,315,1,171.13,2
16675.0,77,2,608.86,0
16676.0,38,2,769.78,0
16677.0,47,2,880.62,0
16679.0,2,3,663.31,0
16680.0,164,2,637.75,2
16681.0,277,1,151.5,2
16683.0,169,1,320.25,2
16684.0,15,27,80489.21,2
16686.0,25,9,1921.19,0
16687.0,26,1,157.63,0
16690.0,29,2,127.45,0
16691.0,54,2,178.83,0
16692.0,44,2,638.6999999999999,0
16693.0,47,3,701.62,0
16694.0,359,1,98.30000000000001,2
16695.0,197,2,191.9,2
16699.0,16,7,994.6,0
16700.0,2,13,4091.16,0
16701.0,59,13,4518.43,0
16702.0,51,4,1110.83,0
16704.0,254,2,664.16,2
16705.0,36,22,29480.061,0
16707.0,36,4,533.41,0
16709.0,15,9,6026.14,0
16710.0,4,13,3823.78,0
16711.0,15,4,1217.45,0
16712.0,37,2,621.5600000000001,0
16713.0,2,18,7619.21,0
16714.0,306,1,368.27,2
16715.0,198,1,323.8,2
16716.0,266,1,1248.48,2
16717.0,2,9,3127.85,0
16718.0,5,5,3006.08,0
16719.0,4,8,2174.13,0
16720.0,12,2,605.79,0
16722.0,2,11,4258.2699999999995,0
16723.0,79,2,654.96,0
16724.0,40,1,147.35,0
16725.0,7,8,1052.14,0
16726.0,19,2,705.14,0
16727.0,28,3,1121.45,0
16731.0,284,1,170.3,2
16732.0,39,3,3783.89,0
16733.0,165,1,259.68,2
16735.0,29,9,3970.0,0
16736.0,141,5,2956.56,0
16737.0,213,1,417.59999999999997,2
16739.0,172,1,463.43,2
16740.0,31,1,226.91,0
16741.0,261,1,173.06,2
16742.0,128,13,2334.97,0
16743.0,92,7,1999.02,0
16746.0,19,24,11366.64,0
16748.0,24,9,2121.43,0
16749.0,227,2,4157.88,2
16752.0,8,1,207.5,0
16754.0,8,29,65500.07,2
16755.0,103,4,1389.25,0
16756.0,40,6,1072.97,0
16757.0,45,1,163.65,0
16760.0,66,1,228.0,0
16763.0,374,1,352.85,2
16765.0,18,1,420.75,0
16767.0,54,4,2481.2,0
16768.0,19,6,1220.48,0
16769.0,114,3,755.51,0
16770.0,8,5,1152.63,0
16771.0,93,5,1706.99,0
16772.0,59,3,3698.0499999999997,0
16773.0,72,2,249.65,0
16774.0,59,4,905.96,0
16775.0,3,6,1361.23,0
16776.0,51,1,220.97,0
16777.0,49,3,1069.56,0
16779.0,2,32,22554.22,0
16780.0,43,1,174.16,0
16781.0,8,2,623.0,0
16782.0,1,26,7732.37,0
16783.0,72,1,391.95,0
16784.0,12,4,784.73,0
16785.0,45,1,533.78,0
16786.0,29,1,51.839999999999996,0
16787.0,33,4,1017.53,0
16788.0,40,3,1334.54,0
16791.0,19,8,2251.85,0
16792.0,19,3,513.08,0
16794.0,16,5,856.1999999999999,0
16795.0,1,3,2062.41,0
16797.0,29,5,1802.02,0
16798.0,190,3,841.16,2
16799.0,68,2,452.78000000000003,0
16802.0,315,2,582.61,2
16805.0,213,3,630.75,2
16807.0,106,3,1002.29,0
16809.0,68,4,812.74,0
16810.0,56,1,532.5,0
16812.0,14,3,1912.65,0
16814.0,5,16,5781.4400000000005,0
16815.0,89,2,406.02,0
16817.0,4,5,1200.15,0
16819.0,101,2,182.59,0
16821.0,17,1,113.35,0
16822.0,322,1,181.39,2
16823.0,23,6,1884.71,0
16824.0,29,1,225.6,0
16825.0,14,3,1051.71,0
16827.0,29,5,392.13,0
16829.0,24,1,316.1,0
16830.0,78,3,881.59,0
16831.0,200,1,91.8,2
16832.0,64,2,218.45999999999998,0
16833.0,75,2,1302.51,0
16834.0,310,1,485.5,2
16835.0,9,5,1357.56,0
16836.0,42,2,530.5,0
16838.0,166,2,570.76,2
16839.0,5,11,5716.14,0
16840.0,239,2,139.85,2
16841.0,64,6,2136.2400000000002,0
16843.0,58,19,9374.86,0
16844.0,198,2,614.34,2
16845.0,254,1,253.88,2
16846.0,213,2,628.09,2
16847.0,254,1,421.45000000000005,2
16848.0,12,3,1130.2,0
16854.0,53,2,1408.96,0
16856.0,53,2,323.09000000000003,0
16857.0,78,1,352.8,0
16858.0,4,10,4292.59,0
16859.0,52,5,1184.6,0
16860.0,88,3,1610.62,0
16861.0,26,3,772.83,0
16862.0,183,4,662.33,2
16863.0,2,2,495.72,0
16864.0,70,2,409.25,0
16865.0,37,1,130.95,0
16867.0,325,1,76.74000000000001,2
16868.0,30,3,384.56,0
16870.0,105,1,450.15999999999997,0
16872.0,63,3,533.11,0
16873.0,65,6,7493.77,0
16874.0,15,1,209.89000000000001,0
16875.0,73,6,2139.0,0
16876.0,39,1,136.01,0
16880.0,129,1,321.78,0
16883.0,7,18,2101.61,0
16884.0,192,2,641.13,2
16885.0,21,1,234.19,0
16886.0,92,1,134.0,0
16887.0,36,2,465.84000000000003,0
16888.0,36,3,434.2,0
16889.0,33,3,947.98,0
16890.0,112,3,285.41,0
16891.0,7,7,1202.77,0
16892.0,190,2,236.56,2
16893.0,2,2,249.89000000000001,0
16894.0,138,3,1306.96,0
16895.0,74,4,900.63,0
16896.0,191,1,103.95,2
16898.0,4,3,496.26,0
16899.0,14,2,424.71000000000004,0
16901.0,365,1,204.26,2
16903.0,16,2,678.55,0
16904.0,3,7,1360.31,0
16905.0,7,11,1923.57,0
16906.0,64,3,851.33,0
16907.0,1,5,722.0500000000001,0
16908.0,358,1,252.59,2
16911.0,271,2,255.25,2
16912.0,57,4,1904.93,0
16913.0,287,2,310.46999999999997,2
16915.0,22,5,921.5,0
16916.0,8,3,536.04,0
16917.0,268,1,1460.3600000000001,2
16918.0,58,10,2137.72,0
16919.0,4,14,2515.76,0
16920.0,47,1,355.45,0
16921.0,78,2,255.03,0
16922.0,208,1,611.08,2
16923.0,11,13,6088.05,0
16925.0,176,1,125.65,2
16926.0,7,5,1169.6100000000001,0
16928.0,9,13,1199.08,0
16931.0,5,3,629.4,0
16932.0,59,2,262.32,0
16933.0,25,7,2536.07,0
16934.0,19,4,1152.1100000000001,0
16935.0,17,3,530.86,0
16936.0,21,1,286.39,0
16937.0,135,1,196.25,2
16938.0,17,5,4283.68,0
16939.0,124,3,433.85,0
16940.0,86,5,3377.78,0
16941.0,247,1,33.0,2
16943.0,175,2,482.76,2
16944.0,245,1,101.36,2
16945.0,29,14,4202.66,0
16946.0,19,5,1222.04,0
16947.0,98,4,548.73,0
16948.0,65,4,433.75,0
16950.0,3,8,2535.21,0
16952.0,77,3,628.22,0
16954.0,15,11,3996.7999999999997,0
16955.0,4,4,790.74,0
16958.0,71,1,778.49,0
16960.0,26,5,1483.83,0
16961.0,24,2,560.39,0
16962.0,45,1,251.04,0
16964.0,369,2,207.85,2
16970.0,262,1,71.4,2
16972.0,18,2,749.0,0
16973.0,22,1,127.0,0
16974.0,158,2,365.5,2
16975.0,59,3,926.12,0
16977.0,31,4,496.0,0
16978.0,302,2,424.55,2
16979.0,19,3,1007.74,0
16980.0,64,1,394.37,0
16983.0,5,5,1748.15,0
16984.0,40,7,5891.01,0
16985.0,12,13,5459.04,0
16986.0,81,9,3015.55,0
16987.0,12,4,904.6,0
16988.0,15,1,256.55,0
16990.0,58,1,165.0,0
16991.0,57,1,1041.21,0
16992.0,23,8,3862.19,0
16993.0,99,2,1950.9499999999998,0
16996.0,18,3,666.6500000000001,0
16998.0,80,1,107.0,0
17000.0,32,2,406.3,0
17001.0,12,8,2651.23,0
17002.0,79,4,1077.82,0
17003.0,38,4,828.21,0
17004.0,28,2,1012.22,0
17005.0,106,2,622.36,0
17006.0,28,4,853.49,0
17007.0,73,1,230.17000000000002,0
17008.0,65,1,81.36,0
17009.0,187,1,242.06,2
17011.0,283,2,400.8,2
17012.0,361,1,360.61,2
17016.0,212,1,552.4,2
17017.0,1,13,5416.349999999999,0
17018.0,23,4,1367.6,0
17019.0,4,8,2703.03,0
17020.0,178,2,935.62,2
17021.0,78,6,1182.22,0
17022.0,68,1,189.0,0
17023.0,53,3,800.18,0
17025.0,9,4,1152.87,0
17026.0,5,2,54.15,0
17027.0,82,3,433.07,0
17028.0,217,3,1593.83,2
17029.0,18,5,1421.3,0
17031.0,14,4,2393.5,0
17032.0,183,8,2984.32,2
17033.0,33,1,302.65000000000003,0
17034.0,45,2,530.9,0
17035.0,227,2,180.06,2
17036.0,19,1,176.9,0
17038.0,51,1,630.77,0
17039.0,240,1,1954.99,2
17040.0,186,1,13.52,2
17041.0,33,3,583.71,0
17043.0,11,4,858.47,0
17044.0,10,11,11013.82,0
17045.0,12,2,488.24,0
17046.0,80,4,1264.05,0
17047.0,67,3,1188.33,0
17048.0,73,4,1146.33,0
17049.0,11,10,4287.5,0
17050.0,11,5,1462.95,0
17051.0,82,3,465.6,0
17055.0,81,1,232.85,0
17056.0,374,1,128.60000000000002,2
17057.0,232,1,294.74,2
17059.0,5,5,2506.54,0
17062.0,1,4,645.8100000000001,0
17063.0,43,6,2177.39,0
17065.0,273,2,194.7,2
17066.0,362,1,228.34,2
17067.0,360,3,454.54,2
17068.0,4,27,4601.69,0
17069.0,9,6,3084.58,0
17070.0,46,1,133.18,0
17071.0,17,4,1364.68,0
17072.0,261,1,273.35,2
17074.0,198,1,203.05,2
17075.0,65,6,1402.51,0
17076.0,28,3,401.66999999999996,0
17077.0,214,1,306.0,2
17080.0,15,5,669.91,0
17081.0,31,4,660.48,0
17082.0,30,4,2728.18,0
17083.0,45,6,2644.01,0
17084.0,32,1,2253.22,0
17085.0,12,23,6285.27,0
17087.0,373,1,221.53,2
17089.0,22,1,128.45,0
17090.0,10,6,1105.53,0
17091.0,3,11,3961.44,0
17092.0,73,7,3737.38,0
17093.0,228,1,235.88,2
17094.0,59,1,100.2,0
17095.0,66,4,1248.09,0
17096.0,19,7,2675.8,0
17097.0,1,2,363.66,0
17098.0,17,3,591.0699999999999,0
17099.0,169,1,582.17,2
17101.0,30,3,885.3199999999999,0
17103.0,358,1,424.3,2
17104.0,59,1,474.03,0
17106.0,25,1,481.58,0
17107.0,33,4,5255.24,0
17108.0,299,1,174.95,2
17109.0,42,2,410.42,0
17110.0,156,2,336.59999999999997,2
17111.0,61,1,227.97,0
17112.0,138,1,197.57,2
17113.0,210,6,2305.59,2
17115.0,184,4,1923.99,2
17116.0,284,1,389.78,2
17121.0,38,1,314.74,0
17122.0,24,3,432.18,0
17123.0,75,2,631.87,0
17126.0,17,4,1026.98,0
17127.0,64,5,1155.0300000000002,0
17129.0,156,1,31.85,2
17132.0,88,2,1220.9099999999999,0
17133.0,110,5,9730.09,2
17134.0,78,1,212.1,0
17135.0,7,4,798.03,0
17136.0,298,1,231.68,2
17137.0,52,6,1099.81,0
17138.0,25,6,4036.77,0
17139.0,25,13,8915.99,0
17141.0,54,4,727.58,0
17142.0,40,3,696.25,0
17143.0,53,2,880.97,0
17145.0,148,4,3120.91,2
17146.0,71,10,5102.86,0
17147.0,88,5,1485.36,0
17149.0,87,1,143.10000000000002,0
17150.0,12,6,1357.95,0
17151.0,371,1,231.90000000000003,2
17152.0,61,1,327.0,0
17155.0,163,5,640.76,2
17156.0,127,1,591.87,0
17157.0,116,17,4832.9,0
17158.0,183,2,713.03,2
17159.0,113,2,560.71,0
17160.0,10,11,6691.13,0
17161.0,80,1,856.01,0
17163.0,81,2,406.68,0
17165.0,17,5,1635.64,0
17167.0,15,3,867.11,0
17168.0,134,1,400.2,2
17169.0,214,1,320.95,2
17170.0,10,2,178.68,0
17171.0,297,1,159.68,2
17172.0,66,2,638.81,0
17176.0,162,2,596.1899999999999,2
17177.0,141,1,119.5,2
17178.0,367,1,432.96,2
17179.0,18,3,795.47,0
17180.0,58,7,1452.8,0
17181.0,9,2,225.45000000000002,0
17182.0,58,2,321.3,0
17184.0,205,2,198.41000000000003,2
17185.0,227,3,229.46,2
17187.0,162,1,263.76,2
17188.0,82,6,2118.7000000000003,0
17189.0,197,3,569.88,2
17190.0,39,5,1281.83,0
17191.0,4,11,2726.77,0
17192.0,172,1,75.28,2
17193.0,22,2,610.74,0
17194.0,166,1,549.88,2
17195.0,291,1,562.98,2
17196.0,63,1,327.75,0
17198.0,1,2,521.66,0
17199.0,218,1,135.04000000000002,2
17200.0,23,4,356.71,0
17201.0,159,3,853.3199999999999,2
17202.0,56,1,160.65,0
17203.0,24,4,2004.01,0
17204.0,10,5,3940.13,0
17205.0,52,2,615.27,0
17207.0,288,1,292.62,2
17208.0,31,1,111.15,0
17209.0,285,3,595.7,2
17210.0,28,1,251.72,0
17211.0,5,6,1729.43,0
17212.0,94,2,567.5600000000001,0
17213.0,2,7,2401.07,0
